Source,Target,Type,Id,Label,Weight
43-4151.00,43-4181.00,Undirected,62721,,0.9635
43-4151.00,43-5051.00,Undirected,62722,,0.9687
43-4151.00,43-6011.00,Undirected,62723,,0.959
43-4151.00,43-9061.00,Undirected,62724,,0.9575
43-4161.00,43-6011.00,Undirected,62725,,0.9602
43-4161.00,43-6012.00,Undirected,62726,,0.9561
43-4161.00,43-6013.00,Undirected,62727,,0.9514
43-4161.00,43-6014.00,Undirected,62728,,0.9625
43-4161.00,43-9041.00,Undirected,62729,,0.954
43-4161.00,43-9061.00,Undirected,62730,,0.9599
43-4171.00,43-4181.00,Undirected,62731,,0.9676
43-4171.00,43-6011.00,Undirected,62732,,0.9518
43-4171.00,43-9061.00,Undirected,62733,,0.964
43-4181.00,43-6011.00,Undirected,62734,,0.9598
43-4181.00,43-9041.00,Undirected,62735,,0.9608
43-5011.01,43-9041.00,Undirected,62736,,0.9545
43-5021.00,53-3031.00,Undirected,62737,,0.9669
43-5032.00,43-9041.00,Undirected,62738,,0.9565
43-5032.00,43-9061.00,Undirected,62739,,0.9518
43-5051.00,43-5071.00,Undirected,62740,,0.9608
43-6011.00,43-9041.00,Undirected,62741,,0.9633
43-6011.00,43-9061.00,Undirected,62742,,0.9574
43-6012.00,43-6014.00,Undirected,62743,,0.9707
43-6012.00,43-9061.00,Undirected,62744,,0.9571
43-6013.00,43-6014.00,Undirected,62745,,0.9698
43-6014.00,43-9061.00,Undirected,62746,,0.9512
45-4022.00,47-2072.00,Undirected,62747,,0.9574
47-1011.00,51-1011.00,Undirected,62748,,0.9503
47-1011.03,53-1042.00,Undirected,62749,,0.952
47-2043.00,47-5051.00,Undirected,62750,,0.9569
47-2043.00,53-7062.04,Undirected,62751,,0.9546
47-2071.00,47-4061.00,Undirected,62752,,0.9679
47-2071.00,47-5041.00,Undirected,62753,,0.9528
47-2071.00,51-7041.00,Undirected,62754,,0.9525
47-2072.00,47-4061.00,Undirected,62755,,0.9508
47-4021.00,49-2092.00,Undirected,62756,,0.9511
47-4051.00,47-5051.00,Undirected,62757,,0.9529
47-4061.00,47-5023.00,Undirected,62758,,0.9595
47-4061.00,47-5041.00,Undirected,62759,,0.9621
47-4061.00,47-5071.00,Undirected,62760,,0.9514
47-4061.00,51-7041.00,Undirected,62761,,0.9541
47-5022.00,53-7031.00,Undirected,62762,,0.9529
47-5023.00,47-5041.00,Undirected,62763,,0.956
47-5051.00,51-9192.00,Undirected,62764,,0.9568
47-5051.00,53-7062.04,Undirected,62765,,0.954
49-2022.00,49-3023.00,Undirected,62766,,0.9564
49-2092.00,49-3041.00,Undirected,62767,,0.9538
49-2092.00,49-9097.00,Undirected,62768,,0.9613
49-3011.00,49-3041.00,Undirected,62769,,0.9518
49-3041.00,49-3053.00,Undirected,62770,,0.9542
49-3051.00,49-3053.00,Undirected,62771,,0.9649
51-3092.00,51-3093.00,Undirected,62772,,0.9503
51-4021.00,51-6061.00,Undirected,62773,,0.9511
51-4021.00,51-9041.00,Undirected,62774,,0.9581
51-4023.00,51-6064.00,Undirected,62775,,0.9555
51-4031.00,51-9041.00,Undirected,62776,,0.9631
51-4033.00,51-9032.00,Undirected,62777,,0.9724
51-4035.00,51-6061.00,Undirected,62778,,0.9553
51-4035.00,51-9041.00,Undirected,62779,,0.9585
51-5112.00,51-9022.00,Undirected,62780,,0.966
51-6011.00,53-4022.00,Undirected,62781,,0.9594
51-6063.00,51-6064.00,Undirected,62782,,0.955
51-9023.00,51-9191.00,Undirected,62783,,0.9524
51-9023.00,53-7071.00,Undirected,62784,,0.9561
51-9195.00,53-7062.04,Undirected,62785,,0.9593
53-1042.00,53-1042.01,Undirected,62786,,0.9594
53-2011.00,53-2012.00,Undirected,62787,,0.9637
53-2021.00,53-2022.00,Undirected,62788,,0.9593
53-3051.00,53-3053.00,Undirected,62789,,0.9658
53-3051.00,53-6011.00,Undirected,62790,,0.9523
